week,year,name,team,opp,score,fg-made,fg-att,xp-made,xp-att,pts
2,15,Travis Coons,CLE,vs TEN,W  28-14,0,0,4,4,4
2,15,Phil Dawson,SF,@ PIT,L 18-43,1,1,1,1,4
2,15,Cody Parkey,PHI,vs DAL,L 10-20,1,1,1,1,4
2,15,Matt Prater,DET,@ MIN,L 16-26,1,1,1,1,4
2,15,Greg Zuerlein,,@ WAS,L 10-24,1,1,1,1,4
2,15,Josh Scobee,PIT,vs SF,W  43-18,0,0,3,4,3
2,15,Dan Carpenter,BUF,vs NE,L 32-40,0,0,2,3,2
2,15,Ryan Succop,TEN,@ CLE,L 14-28,0,0,2,2,2
2,15,Zach Hocker,NO,vs TB,L 19-26,0,1,1,2,1
2,15,Adam Vinatieri,IND,vs NYJ,L 7-20,0,1,1,1,1
3,15,Stephen Gostkowski,NE,vs ,W  51-17,3,3,6,6,15
3,15,Steven Hauschka,SEA,vs CHI,W  26-0,4,4,2,2,14
3,15,Josh Brown,NYG,vs WAS,W  32-21,3,3,3,3,12
3,15,Dan Carpenter,BUF,@ MIA,W  41-14,2,3,5,5,11
3,15,Chandler Catanzaro,ARI,vs SF,W  47-7,1,1,6,6,9
3,15,Graham Gano,CAR,vs NO,W  27-22,2,2,3,3,9
3,15,Sebastian Janikowski,OAK,@ CLE,W  27-20,2,2,3,3,9
3,15,Ryan Succop,TEN,vs IND,L 33-35,2,2,3,3,9
3,15,Travis Coons,CLE,vs OAK,L 20-27,2,2,2,2,8
3,15,Mason Crosby,GB,vs KC,W  38-28,1,1,5,5,8
3,15,Matt Bryant,ATL,@ DAL,W  39-28,1,1,4,4,7
3,15,Randy Bullock,HOU,vs TB,W  19-9,2,3,1,2,7
3,15,Dustin Hopkins,WAS,@ NYG,L 21-32,2,2,1,1,7
3,15,Blair Walsh,MIN,vs SD,W  31-14,1,1,4,4,7
3,15,Brandon McManus,DEN,@ DET,W  24-12,1,1,3,3,6
3,15,Cody Parkey,PHI,@ NYJ,W  24-17,1,1,3,3,6
3,15,Josh Scobee,PIT,@ ,W  12-6,2,2,0,0,6
3,15,Justin Tucker,BAL,vs CIN,L 24-28,1,2,3,3,6
3,15,Greg Zuerlein,,vs PIT,L 6-12,2,2,0,0,6
3,15,Nick Folk,NYJ,vs PHI,L 17-24,1,1,2,2,5
3,15,Jason Myers,,@ NE,L 17-51,1,1,2,2,5
3,15,Adam Vinatieri,IND,@ TEN,W  35-33,0,0,5,5,5
3,15,Dan Bailey,DAL,vs ATL,L 28-39,0,0,4,4,4
3,15,Zach Hocker,NO,@ CAR,L 22-27,1,1,1,1,4
3,15,Mike Nugent,CIN,@ BAL,W  28-24,0,0,4,4,4
3,15,Kyle Brindza,TB,@ HOU,L 9-19,1,4,0,1,3
3,15,Josh Lambo,SD,@ MIN,L 14-31,0,0,2,2,2
3,15,Cairo Santos,KC,@ GB,L 28-38,0,0,2,2,2
3,15,Phil Dawson,SF,@ ARI,L 7-47,0,0,1,1,1
3,15,Andrew Franks,MIA,vs BUF,L 14-41,0,0,0,1,0
3,15,Matt Prater,DET,vs DEN,L 12-24,0,0,0,1,0
4,15,Cairo Santos,KC,@ CIN,L 21-36,7,7,0,0,21
4,15,Chandler Catanzaro,ARI,vs ,L 22-24,5,5,1,1,16
4,15,Travis Coons,CLE,@ SD,L 27-30,4,4,1,1,13
4,15,Graham Gano,CAR,@ TB,W  37-23,3,3,4,4,13
4,15,Josh Lambo,SD,vs CLE,W  30-27,3,3,3,3,12
4,15,Dustin Hopkins,WAS,vs PHI,W  23-20,3,3,2,2,11
4,15,Brandon McManus,DEN,vs MIN,W  23-20,3,3,2,2,11
4,15,Justin Tucker,BAL,@ PIT,W  23-20,3,3,2,2,11
4,15,Robbie Gould,CHI,vs OAK,W  22-20,3,3,1,2,10
4,15,Adam Vinatieri,IND,vs ,W  16-13,3,3,1,1,10
4,15,Nick Folk,NYJ,@ MIA,W  27-14,2,3,3,3,9
4,15,Dan Bailey,DAL,@ NO,L 20-26,2,2,2,2,8
4,15,Zach Hocker,NO,vs DAL,W  26-20,2,3,2,2,8
4,15,Sebastian Janikowski,OAK,@ CHI,L 20-22,2,2,2,2,8
4,15,Josh Scobee,PIT,vs BAL,L 20-23,2,4,2,2,8
4,15,Blair Walsh,MIN,@ DEN,L 20-23,2,3,2,2,8
4,15,Steven Hauschka,SEA,vs DET,W  13-10,2,2,1,1,7
4,15,Jason Myers,,@ IND,L 13-16,2,4,1,1,7
4,15,Matt Bryant,ATL,vs HOU,W  48-21,0,0,6,6,6
4,15,Greg Zuerlein,,@ ARI,W  24-22,1,1,3,3,6
4,15,Kyle Brindza,TB,vs CAR,L 23-37,1,3,2,3,5
4,15,Mason Crosby,GB,@ SF,W  17-3,1,2,2,2,5
4,15,Josh Brown,NYG,@ BUF,W  24-10,1,1,1,2,4
4,15,Dan Carpenter,BUF,vs NYG,L 10-24,1,2,1,1,4
4,15,Mike Nugent,CIN,vs KC,W  36-21,0,1,4,4,4
4,15,Matt Prater,DET,@ SEA,L 10-13,1,1,1,1,4
4,15,Phil Dawson,SF,vs GB,L 3-17,1,1,0,0,3
4,15,Nick Novak,HOU,@ ATL,L 21-48,0,1,3,3,3
4,15,Andrew Franks,MIA,vs NYJ,L 14-27,0,0,2,2,2
4,15,Caleb Sturgis,PHI,@ WAS,L 20-23,0,1,2,3,2
5,15,Caleb Sturgis,PHI,vs NO,W  39-17,4,4,3,4,15
5,15,Travis Coons,CLE,@ BAL,W  33-30,4,4,1,1,13
5,15,Connor Barth,TB,vs ,W  38-31,3,3,3,3,12
5,15,Josh Brown,NYG,vs SF,W  30-27,3,3,3,3,12
5,15,Stephen Gostkowski,NE,@ DAL,W  30-6,3,3,3,3,12
5,15,Brandon McManus,DEN,@ OAK,W  16-10,3,3,1,1,10
5,15,Phil Dawson,SF,@ NYG,L 27-30,2,2,3,3,9
5,15,Mike Nugent,CIN,vs SEA,W  27-24,2,2,3,3,9
5,15,Adam Vinatieri,IND,@ HOU,W  27-20,2,2,3,3,9
5,15,Josh Lambo,SD,vs PIT,L 20-24,2,3,2,2,8
5,15,Nick Novak,HOU,vs IND,L 20-27,2,2,2,2,8
5,15,Matt Bryant,ATL,vs WAS,W  25-19,2,4,1,1,7
5,15,Dustin Hopkins,WAS,@ ATL,L 19-25,2,3,1,1,7
5,15,Jason Myers,,@ TB,L 31-38,1,1,4,4,7
5,15,Ryan Succop,TEN,vs BUF,L 13-14,2,2,1,1,7
5,15,Dan Bailey,DAL,vs NE,L 6-30,2,2,0,0,6
5,15,Chris Boswell,PIT,@ SD,W  24-20,1,1,3,3,6
5,15,Chandler Catanzaro,ARI,@ DET,W  42-17,0,0,6,6,6
5,15,Mason Crosby,GB,vs ,W  24-10,1,1,3,3,6
5,15,Robbie Gould,CHI,@ KC,W  18-17,2,2,0,0,6
5,15,Steven Hauschka,SEA,@ CIN,L 24-27,1,1,3,3,6
5,15,Justin Tucker,BAL,vs CLE,L 30-33,1,2,3,3,6
5,15,Zach Hocker,NO,@ PHI,L 17-39,1,1,2,2,5
5,15,Matt Prater,DET,vs ARI,L 17-42,1,1,2,2,5
5,15,Cairo Santos,KC,vs CHI,L 17-18,1,3,2,2,5
5,15,Sebastian Janikowski,OAK,vs DEN,L 10-16,1,3,1,1,4
5,15,Greg Zuerlein,,@ GB,L 10-24,1,4,1,1,4
5,15,Dan Carpenter,BUF,@ TEN,W  14-13,0,0,2,2,2
6,15,Robbie Gould,CHI,@ DET,L 34-37,4,4,2,2,14
6,15,Brandon McManus,DEN,@ CLE,W  26-23,4,5,2,2,14
6,15,Chris Boswell,PIT,vs ARI,W  25-13,4,4,1,1,13
6,15,Phil Dawson,SF,vs BAL,W  25-20,4,4,1,1,13
6,15,Matt Prater,DET,vs CHI,W  37-34,3,3,4,4,13
6,15,Steven Hauschka,SEA,vs CAR,L 23-27,3,3,2,2,11
6,15,Nick Folk,NYJ,vs WAS,W  34-20,2,3,4,4,10
6,15,Stephen Gostkowski,NE,@ IND,W  34-27,2,2,4,4,10
6,15,Mike Nugent,CIN,@ BUF,W  34-21,2,2,4,4,10
6,15,Blair Walsh,MIN,vs KC,W  16-10,3,3,1,1,10
6,15,Mason Crosby,GB,vs SD,W  27-20,2,2,3,3,9
6,15,Caleb Sturgis,PHI,vs NYG,W  27-7,2,2,3,3,9
6,15,Andrew Franks,MIA,@ TEN,W  38-10,1,1,5,5,8
6,15,Dustin Hopkins,WAS,@ NYJ,L 20-34,2,2,2,2,8
6,15,Josh Lambo,SD,@ GB,L 20-27,2,2,2,2,8
6,15,Justin Tucker,BAL,@ SF,L 20-25,2,3,2,2,8
6,15,Chandler Catanzaro,ARI,@ PIT,L 13-25,2,3,1,1,7
6,15,Zach Hocker,NO,vs ATL,W  31-21,1,3,4,4,7
6,15,Nick Novak,HOU,@ ,W  31-20,1,1,4,4,7
6,15,Travis Coons,CLE,vs DEN,L 23-26,1,1,2,2,5
6,15,Cairo Santos,KC,@ MIN,L 10-16,1,1,1,1,4
6,15,Ryan Succop,TEN,vs MIA,L 10-38,1,1,1,1,4
6,15,Matt Bryant,ATL,@ NO,L 21-31,0,0,3,3,3
6,15,Dan Carpenter,BUF,vs CIN,L 21-34,0,0,3,3,3
6,15,Graham Gano,CAR,@ SEA,W  27-23,0,0,3,4,3
6,15,Adam Vinatieri,IND,vs NE,L 27-34,0,0,3,4,3
6,15,Jason Myers,,vs HOU,L 20-31,0,0,2,3,2
6,15,Josh Brown,NYG,@ PHI,L 7-27,0,0,1,1,1
7,15,Blair Walsh,MIN,@ DET,W  28-19,5,5,1,2,16
7,15,Sebastian Janikowski,OAK,@ SD,W  37-29,3,3,4,4,13
7,15,Connor Barth,TB,@ WAS,L 30-31,3,3,3,3,12
7,15,Stephen Gostkowski,NE,vs NYJ,W  30-23,3,3,3,3,12
7,15,Dan Carpenter,BUF,@ ,L 31-34,3,3,2,2,11
7,15,Nick Folk,NYJ,@ NE,L 23-30,3,3,2,2,11
7,15,Cairo Santos,KC,vs PIT,W  23-13,3,4,2,2,11
7,15,Caleb Sturgis,PHI,@ CAR,L 16-27,3,4,1,1,10
7,15,Josh Brown,NYG,vs DAL,W  27-20,2,2,3,3,9
7,15,Graham Gano,CAR,vs PHI,W  27-16,2,2,3,3,9
7,15,Dan Bailey,DAL,@ NYG,L 20-27,2,2,2,2,8
7,15,Chandler Catanzaro,ARI,vs BAL,W  26-18,2,3,2,3,8
7,15,Andrew Franks,MIA,vs HOU,W  44-26,1,1,5,6,8
7,15,Steven Hauschka,SEA,@ SF,W  20-3,2,2,2,2,8
7,15,Chris Boswell,PIT,@ KC,L 13-23,2,2,1,1,7
7,15,Dustin Hopkins,WAS,vs TB,W  31-30,1,1,4,4,7
7,15,Josh Lambo,SD,vs OAK,L 29-37,2,2,1,1,7
7,15,Travis Coons,CLE,@ ,L 6-24,2,2,0,0,6
7,15,Greg Zuerlein,,vs CLE,W  24-6,1,3,3,3,6
7,15,Matt Prater,DET,vs MIN,L 19-28,1,1,2,2,5
7,15,Matt Bryant,ATL,@ TEN,W  10-7,1,2,1,1,4
7,15,Jason Myers,,vs BUF,W  34-31,0,0,4,5,4
7,15,Justin Tucker,BAL,@ ARI,L 18-26,1,1,1,1,4
7,15,Phil Dawson,SF,vs SEA,L 3-20,1,1,0,0,3
7,15,Kai Forbath,NO,@ IND,W  27-21,0,0,3,4,3
7,15,Adam Vinatieri,IND,vs NO,L 21-27,0,0,3,3,3
7,15,Nick Novak,HOU,@ MIA,L 26-44,0,0,2,3,2
7,15,Ryan Succop,TEN,vs ATL,L 7-10,0,0,1,1,1
8,15,Justin Tucker,BAL,vs SD,W  29-26,5,5,2,2,17
8,15,Adam Vinatieri,IND,@ CAR,L 26-29,4,4,2,2,14
8,15,Dan Bailey,DAL,vs SEA,L 12-13,4,4,0,0,12
8,15,Connor Barth,TB,@ ATL,W  23-20,3,3,2,2,11
8,15,Graham Gano,CAR,vs IND,W  29-26,3,3,2,3,11
8,15,Blair Walsh,MIN,@ CHI,W  23-20,3,3,2,2,11
8,15,Chandler Catanzaro,ARI,@ CLE,W  34-20,2,2,4,4,10
8,15,Kai Forbath,NO,vs NYG,W  52-49,1,1,7,7,10
8,15,Stephen Gostkowski,NE,vs MIA,W  36-7,2,2,4,4,10
8,15,Sebastian Janikowski,OAK,vs NYJ,W  34-20,2,3,4,4,10
8,15,Mike Nugent,CIN,@ PIT,W  16-10,3,4,1,1,10
8,15,Brandon McManus,DEN,vs GB,W  29-10,2,2,3,3,9
8,15,Cairo Santos,KC,vs DET,W  45-10,1,1,6,6,9
8,15,Matt Bryant,ATL,vs TB,L 20-23,2,2,2,2,8
8,15,Nick Folk,NYJ,@ OAK,L 20-34,2,2,2,2,8
8,15,Robbie Gould,CHI,vs MIN,L 20-23,2,3,2,2,8
8,15,Josh Lambo,SD,@ BAL,L 26-29,2,2,2,3,8
8,15,Nick Novak,HOU,vs TEN,W  20-6,2,2,2,2,8
8,15,Josh Brown,NYG,@ NO,L 49-52,0,0,7,7,7
8,15,Steven Hauschka,SEA,@ DAL,W  13-12,2,3,1,1,7
8,15,Phil Dawson,SF,@ ,L 6-27,2,2,0,0,6
8,15,Ryan Succop,TEN,@ HOU,L 6-20,2,2,0,0,6
8,15,Greg Zuerlein,,vs SF,W  27-6,1,2,2,2,5
8,15,Chris Boswell,PIT,vs CIN,L 10-16,1,1,1,1,4
8,15,Mason Crosby,GB,@ DEN,L 10-29,1,1,1,1,4
8,15,Matt Prater,DET,@ KC,L 10-45,1,1,1,1,4
8,15,Travis Coons,CLE,vs ARI,L 20-34,0,0,2,3,2
8,15,Andrew Franks,MIA,@ NE,L 7-36,0,1,1,1,1
9,15,Josh Brown,NYG,@ TB,W  32-18,4,4,2,2,14
9,15,Graham Gano,CAR,vs GB,W  37-29,3,4,4,4,13
9,15,Connor Barth,TB,vs NYG,L 18-32,4,5,0,0,12
9,15,Chris Boswell,PIT,vs OAK,W  38-35,3,4,3,3,12
9,15,Greg Zuerlein,,@ MIN,L 18-21,4,5,0,0,12
9,15,Jason Myers,,@ NYJ,L 23-28,3,3,2,2,11
9,15,Matt Bryant,ATL,@ SF,L 16-17,3,3,1,1,10
9,15,Dan Bailey,DAL,vs PHI,L 27-33,2,2,3,3,9
9,15,Stephen Gostkowski,NE,vs WAS,W  27-10,2,2,3,3,9
9,15,Caleb Sturgis,PHI,@ DAL,W  33-27,2,2,3,3,9
9,15,Adam Vinatieri,IND,vs DEN,W  27-24,2,2,3,3,9
9,15,Ryan Succop,TEN,@ NO,W  34-28,2,3,2,2,8
9,15,Dan Carpenter,BUF,vs MIA,W  33-17,1,1,4,4,7
9,15,Josh Lambo,SD,vs CHI,L 19-22,2,2,1,2,7
9,15,Mike Nugent,CIN,vs CLE,W  31-10,1,1,4,4,7
9,15,Blair Walsh,MIN,vs ,W  21-18,2,2,1,1,7
9,15,Brandon McManus,DEN,@ IND,L 24-27,1,1,3,3,6
9,15,Phil Dawson,SF,vs ATL,W  17-16,1,1,2,2,5
9,15,Andrew Franks,MIA,@ BUF,L 17-33,1,1,2,2,5
9,15,Sebastian Janikowski,OAK,@ PIT,L 35-38,0,0,5,5,5
9,15,Travis Coons,CLE,@ CIN,L 10-31,1,1,1,1,4
9,15,Kai Forbath,NO,vs TEN,L 28-34,0,1,4,4,4
9,15,Dustin Hopkins,WAS,@ NE,L 10-27,1,1,1,1,4
9,15,Ryan Quigley,NYJ,vs ,W  28-23,0,0,4,4,4
9,15,Mason Crosby,GB,@ CAR,L 29-37,0,0,3,3,3
9,15,Robbie Gould,CHI,@ SD,W  22-19,0,2,2,2,2
10,15,Dustin Hopkins,WAS,vs NO,W  47-14,4,4,5,5,17
10,15,Cairo Santos,KC,@ DEN,W  29-13,5,6,2,2,17
10,15,Josh Brown,NYG,vs NE,L 26-27,4,4,2,2,14
10,15,Chandler Catanzaro,ARI,@ SEA,W  39-32,3,3,4,4,13
10,15,Robbie Gould,CHI,@ ,W  37-13,3,3,4,4,13
10,15,Blair Walsh,MIN,@ OAK,W  30-14,3,5,3,3,12
10,15,Chris Boswell,PIT,vs CLE,W  30-9,3,3,1,2,10
10,15,Dan Carpenter,BUF,@ NYJ,W  22-17,3,3,1,2,10
10,15,Jason Myers,,@ BAL,W  22-20,3,4,1,1,10
10,15,Graham Gano,CAR,@ TEN,W  27-10,2,2,3,3,9
10,15,Stephen Gostkowski,NE,@ NYG,W  27-26,2,2,3,3,9
10,15,Andrew Franks,MIA,@ PHI,W  20-19,2,2,2,2,8
10,15,Steven Hauschka,SEA,vs ARI,L 32-39,2,2,2,2,8
10,15,Greg Zuerlein,,vs CHI,L 13-37,2,2,1,1,7
10,15,Dan Bailey,DAL,@ TB,L 6-10,2,3,0,0,6
10,15,Mike Nugent,CIN,vs HOU,L 6-10,2,2,0,0,6
10,15,Matt Prater,DET,@ GB,W  18-16,2,2,0,2,6
10,15,Randy Bullock,NYJ,vs BUF,L 17-22,1,1,2,2,5
10,15,Caleb Sturgis,PHI,vs MIA,L 19-20,1,2,2,2,5
10,15,Connor Barth,TB,vs DAL,W  10-6,1,2,1,1,4
10,15,Mason Crosby,GB,vs DET,L 16-18,1,2,1,1,4
10,15,Nick Novak,HOU,@ CIN,W  10-6,1,1,1,1,4
10,15,Ryan Succop,TEN,vs CAR,L 10-27,1,1,1,1,4
10,15,Travis Coons,CLE,@ PIT,L 9-30,1,1,0,1,3
10,15,Kai Forbath,NO,@ WAS,L 14-47,0,0,2,2,2
10,15,Sebastian Janikowski,OAK,vs MIN,L 14-30,0,0,2,2,2
10,15,Justin Tucker,BAL,vs ,L 20-22,0,1,2,2,2
10,15,Brandon McManus,DEN,vs KC,L 13-29,0,0,1,1,1
11,15,Mason Crosby,GB,@ MIN,W  30-13,5,5,1,1,16
11,15,Graham Gano,CAR,vs WAS,W  44-16,3,3,5,5,14
11,15,Jason Myers,JAX,vs TEN,W  19-13,4,4,1,1,13
11,15,Chandler Catanzaro,ARI,vs CIN,W  34-31,2,2,4,4,10
11,15,Matt Prater,DET,vs OAK,W  18-13,3,3,1,1,10
11,15,Justin Tucker,BAL,vs ,W  16-13,3,5,1,1,10
11,15,Connor Barth,TB,@ PHI,W  45-17,1,1,6,6,9
11,15,Robbie Gould,CHI,vs DEN,L 15-17,3,3,0,0,9
11,15,Cairo Santos,KC,@ SD,W  33-3,2,2,3,4,9
11,15,Stephen Gostkowski,NE,vs BUF,W  20-13,2,3,2,2,8
11,15,Dan Carpenter,BUF,@ NE,L 13-20,2,3,1,1,7
11,15,Phil Dawson,SF,@ SEA,L 13-29,2,2,1,1,7
11,15,Sebastian Janikowski,OAK,@ DET,L 13-18,2,2,1,1,7
11,15,Mike Nugent,CIN,@ ARI,L 31-34,1,1,4,4,7
11,15,Ryan Succop,TEN,@ JAX,L 13-19,2,3,1,1,7
11,15,Dan Bailey,DAL,@ MIA,W  24-14,1,1,3,3,6
11,15,Nick Novak,HOU,vs NYJ,W  24-17,1,1,3,3,6
11,15,Adam Vinatieri,IND,@ ATL,W  24-21,1,1,3,3,6
11,15,Randy Bullock,NYJ,@ HOU,L 17-24,1,1,2,2,5
11,15,Steven Hauschka,SEA,vs SF,W  29-13,1,1,2,4,5
11,15,Brandon McManus,DEN,@ CHI,W  17-15,1,1,2,2,5
11,15,Caleb Sturgis,PHI,vs TB,L 17-45,1,1,2,2,5
11,15,Matt Bryant,ATL,vs IND,L 21-24,0,1,3,3,3
11,15,Josh Lambo,SD,vs KC,L 3-33,1,1,0,0,3
11,15,Andrew Franks,MIA,vs DAL,L 14-24,0,0,2,2,2
11,15,Dustin Hopkins,WAS,@ CAR,L 16-44,0,0,2,2,2
11,15,Blair Walsh,MIN,vs GB,L 13-30,0,0,1,2,1
11,15,Greg Zuerlein,,@ BAL,L 13-16,0,1,1,2,1
12,15,Graham Gano,CAR,@ DAL,W  33-14,4,5,3,3,15
12,15,Jason Myers,JAX,vs SD,L 25-31,4,4,1,2,13
12,15,Adam Vinatieri,IND,vs TB,W  25-12,4,4,1,2,13
12,15,Cairo Santos,KC,vs BUF,W  30-22,3,4,3,3,12
12,15,Chris Boswell,PIT,@ SEA,L 30-39,3,3,1,1,10
12,15,Travis Coons,CLE,vs BAL,L 27-33,2,3,3,3,9
12,15,Matt Prater,DET,vs PHI,W  45-14,1,1,6,6,9
12,15,Justin Tucker,BAL,@ CLE,W  33-27,2,2,3,3,9
12,15,Randy Bullock,NYJ,vs MIA,W  38-20,1,1,5,5,8
12,15,Dustin Hopkins,WAS,vs NYG,W  20-14,2,3,2,2,8
12,15,Blair Walsh,MIN,@ ATL,W  20-10,2,3,2,2,8
12,15,Chandler Catanzaro,ARI,@ SF,W  19-13,2,2,1,2,7
12,15,Mason Crosby,GB,vs CHI,L 13-17,2,2,1,1,7
12,15,Phil Dawson,SF,vs ARI,L 13-19,2,2,1,1,7
12,15,Josh Lambo,SD,@ JAX,W  31-25,1,1,4,4,7
12,15,Mike Nugent,CIN,vs ,W  31-7,1,1,4,4,7
12,15,Dan Bailey,DAL,vs CAR,L 14-33,2,2,0,0,6
12,15,Connor Barth,TB,@ IND,L 12-25,2,3,0,1,6
12,15,Kai Forbath,NO,@ HOU,L 6-24,2,2,0,0,6
12,15,Stephen Gostkowski,NE,@ DEN,L 24-30,1,1,3,3,6
12,15,Sebastian Janikowski,OAK,@ TEN,W  24-21,1,1,3,3,6
12,15,Brandon McManus,DEN,vs NE,W  30-24,1,2,3,3,6
12,15,Nick Novak,HOU,vs NO,W  24-6,1,1,3,3,6
12,15,Robbie Gould,CHI,@ GB,W  17-13,1,1,2,2,5
12,15,Dan Carpenter,BUF,@ KC,L 22-30,1,1,1,2,4
12,15,Shayne Graham,ATL,vs MIN,L 10-20,1,1,1,1,4
12,15,Steven Hauschka,SEA,vs PIT,W  39-30,0,0,3,4,3
12,15,Josh Brown,NYG,@ WAS,L 14-20,0,0,2,2,2
12,15,Andrew Franks,MIA,@ NYJ,L 20-38,0,0,2,3,2
12,15,Caleb Sturgis,PHI,@ DET,L 14-45,0,1,2,2,2
12,15,Zach Hocker,,@ CIN,L 7-31,0,0,1,1,1
12,15,Ryan Succop,TEN,vs OAK,L 21-24,0,0,1,2,1
13,15,Dan Bailey,DAL,@ WAS,W  19-16,4,4,1,1,13
13,15,Chris Boswell,PIT,vs IND,W  45-10,3,4,4,4,13
13,15,Shayne Graham,ATL,@ TB,L 19-23,4,4,1,1,13
13,15,Mike Nugent,CIN,@ CLE,W  37-3,3,3,4,4,13
13,15,Randy Bullock,NYJ,@ NYG,W  23-20,3,3,2,2,11
13,15,Matt Prater,DET,vs GB,L 23-27,3,3,2,2,11
13,15,Dustin Hopkins,WAS,vs DAL,L 16-19,3,4,1,1,10
13,15,Chandler Catanzaro,ARI,@ ,W  27-3,2,2,3,3,9
13,15,Josh Brown,NYG,vs NYJ,L 20-23,2,3,2,2,8
13,15,Robbie Gould,CHI,vs SF,L 20-26,2,4,2,2,8
13,15,Steven Hauschka,SEA,@ MIN,W  38-7,1,1,5,5,8
13,15,Justin Tucker,BAL,@ MIA,L 13-15,2,3,1,1,7
13,15,Dan Carpenter,BUF,vs HOU,W  30-21,1,2,3,4,6
13,15,Ryan Succop,TEN,vs JAX,W  42-39,0,0,6,6,6
13,15,Connor Barth,TB,vs ATL,W  23-19,1,1,2,2,5
13,15,Graham Gano,CAR,@ NO,W  41-38,0,0,5,6,5
13,15,Brandon McManus,DEN,@ SD,W  17-3,1,2,2,2,5
13,15,Caleb Sturgis,PHI,@ NE,W  35-28,0,0,5,5,5
13,15,Kai Forbath,NO,vs CAR,L 38-41,0,1,4,4,4
13,15,Stephen Gostkowski,NE,vs PHI,L 28-35,0,0,4,4,4
13,15,Adam Vinatieri,IND,@ PIT,L 10-45,1,1,1,1,4
13,15,Travis Coons,CLE,vs CIN,L 3-37,1,2,0,0,3
13,15,Mason Crosby,GB,@ DET,W  27-23,0,1,3,3,3
13,15,Zach Hocker,,vs ARI,L 3-27,1,1,0,0,3
13,15,Josh Lambo,SD,vs DEN,L 3-17,1,2,0,0,3
13,15,Jason Myers,JAX,@ TEN,L 39-42,0,0,3,5,3
13,15,Phil Dawson,SF,@ CHI,W  26-20,0,0,2,3,2
13,15,Sebastian Janikowski,OAK,vs KC,L 20-34,0,1,2,3,2
13,15,Cairo Santos,KC,@ OAK,W  34-20,0,0,2,3,2
13,15,Andrew Franks,MIA,vs BAL,W  15-13,0,0,1,1,1
13,15,Nick Novak,HOU,@ BUF,L 21-30,0,0,1,2,1
13,15,Blair Walsh,MIN,vs SEA,L 7-38,0,0,1,1,1
14,15,Chris Boswell,PIT,@ CIN,W  33-20,4,4,3,3,15
14,15,Randy Bullock,NYJ,vs TEN,W  30-8,3,4,3,3,12
14,15,Brandon McManus,DEN,vs OAK,L 12-15,4,5,0,0,12
14,15,Chandler Catanzaro,ARI,vs MIN,W  23-20,3,3,2,2,11
14,15,Caleb Sturgis,PHI,vs BUF,W  23-20,3,3,2,2,11
14,15,Adam Vinatieri,IND,@ ,L 16-51,3,3,1,1,10
14,15,Stephen Gostkowski,NE,@ HOU,W  27-6,2,2,3,3,9
14,15,Jason Myers,,vs IND,W  51-16,1,1,6,7,9
14,15,Dan Carpenter,BUF,@ PHI,L 20-23,2,2,2,2,8
14,15,Graham Gano,CAR,vs ATL,W  38-0,1,1,5,5,8
14,15,Mike Nugent,CIN,vs PIT,L 20-33,2,3,2,2,8
14,15,Blair Walsh,MIN,@ ARI,L 20-23,2,2,2,2,8
14,15,Josh Brown,NYG,@ MIA,W  31-24,1,2,4,4,7
14,15,Travis Coons,CLE,vs SF,W  24-10,1,2,3,3,6
14,15,Kai Forbath,NO,@ TB,W  24-17,1,1,3,3,6
14,15,Andrew Franks,MIA,vs NYG,L 24-31,1,1,3,3,6
14,15,Dustin Hopkins,WAS,@ CHI,W  24-21,1,1,3,3,6
14,15,Nick Novak,HOU,vs NE,L 6-27,2,2,0,0,6
14,15,Justin Tucker,BAL,vs SEA,L 6-35,2,2,0,0,6
14,15,Connor Barth,TB,vs NO,L 17-24,1,2,2,2,5
14,15,Steven Hauschka,SEA,@ BAL,W  35-6,0,0,5,5,5
14,15,Mason Crosby,GB,vs DAL,W  28-7,0,0,4,4,4
14,15,Phil Dawson,SF,@ CLE,L 10-24,1,1,1,1,4
14,15,Cairo Santos,KC,vs SD,W  10-3,1,2,1,1,4
14,15,Robbie Gould,CHI,vs WAS,L 21-24,0,1,3,3,3
14,15,Josh Lambo,SD,@ KC,L 3-10,1,2,0,0,3
14,15,Greg Zuerlein,,vs DET,W  21-14,0,0,3,3,3
14,15,Matt Prater,DET,@ ,L 14-21,0,0,2,2,2
14,15,Dan Bailey,DAL,@ GB,L 7-28,0,0,1,1,1
14,15,Sebastian Janikowski,OAK,@ DEN,W  15-12,0,1,1,1,1
15,15,Stephen Gostkowski,NE,vs TEN,W  33-16,4,5,3,3,15
15,15,Mason Crosby,GB,@ OAK,W  30-20,3,4,3,3,12
15,15,Steven Hauschka,SEA,vs CLE,W  30-13,3,3,3,3,12
15,15,Connor Barth,TB,@ ,L 23-31,3,3,2,2,11
15,15,Shayne Graham,ATL,@ JAX,W  23-17,3,3,2,2,11
15,15,Dan Bailey,DAL,vs NYJ,L 16-19,3,3,1,1,10
15,15,Chris Boswell,PIT,vs DEN,W  34-27,2,2,4,4,10
15,15,Chandler Catanzaro,ARI,@ PHI,W  40-17,2,2,4,5,10
15,15,Nick Novak,HOU,@ IND,W  16-10,3,4,1,1,10
15,15,Cairo Santos,KC,@ BAL,W  34-14,2,2,4,4,10
15,15,Kai Forbath,NO,vs DET,L 27-35,2,2,3,3,9
15,15,Graham Gano,CAR,@ NYG,W  38-35,1,2,5,5,8
