week,year,name,team,opp,score,sacks,sack-yds,qb-hits,tackles,assists,fum-forced,fum-rec
17,11,James Anderson,CAR,@ NO,L 17-45,0.0,0.0,0,9,6,0,0
17,11,Pat Angerer,IND,@ ,L 13-19,0.0,0.0,0,5,5,0,0
17,11,Antwan Applewhite,CAR,@ NO,L 17-45,0.0,0.0,0,1,1,0,0
17,11,Javier Arenas,KC,@ DEN,W  7-3,0.0,0.0,0,3,0,0,0
17,11,Kyle Arrington,NE,vs BUF,W  49-21,0.0,0.0,0,3,3,0,0
17,11,Larry Asante,TB,@ ATL,L 24-45,0.0,0.0,0,6,1,1,0
17,11,Nnamdi Asomugha,PHI,vs WAS,W  34-10,0.0,0.0,0,3,0,0,0
17,11,Geno Atkins,CIN,vs BAL,L 16-24,0.0,0.0,0,2,1,0,0
17,11,Oshiomogho Atogwe,WAS,@ PHI,L 10-34,0.0,0.0,0,2,1,0,0
17,11,David Ausberry,OAK,vs SD,L 26-38,0.0,0.0,0,0,0,0,0
17,11,Cliff Avril,DET,@ GB,L 41-45,0.0,0.0,1,0,0,0,0
17,11,Brendon Ayanbadejo,BAL,@ CIN,W  24-16,0.0,0.0,0,0,0,0,0
17,11,Akeem Ayers,TEN,@ HOU,W  23-22,0.0,0.0,0,4,0,0,0
17,11,Remi Ayodele,MIN,vs CHI,L 13-17,0.0,0.0,0,0,1,0,0
17,11,Jason Babin,PHI,vs WAS,W  34-10,0.0,0.0,1,1,1,0,0
17,11,Jordan Babineaux,TEN,@ HOU,W  23-22,0.0,0.0,0,5,0,0,0
17,11,Jonathan Babineaux,ATL,vs TB,W  45-24,0.0,0.0,0,1,1,0,0
1,12,Clay Matthews,GB,vs SF,L 22-30,2.5,14.5,4,2,1,0,0
1,12,Shaun Phillips,SD,@ OAK,W  22-14,2.5,17.5,3,2,1,0,0
1,12,Geno Atkins,CIN,@ BAL,L 13-44,2.0,15.0,2,2,0,0,0
1,12,Dwan Edwards,CAR,@ TB,L 10-16,2.0,10.0,2,6,1,0,0
1,12,Paris Lenon,ARI,vs SEA,W  20-16,2.0,13.0,2,8,1,0,1
1,12,Robert Mathis,IND,@ CHI,L 21-41,2.0,19.0,2,5,0,0,0
1,12,Henry Melton,CHI,vs IND,W  41-21,2.0,16.0,2,4,1,0,0
1,12,Von Miller,DEN,vs PIT,W  31-19,2.0,15.0,3,4,0,0,0
1,12,Randy Starks,MIA,@ HOU,L 10-30,2.0,12.0,2,5,1,0,0
1,12,DeMarcus Ware,DAL,@ NYG,W  24-17,2.0,21.0,2,5,0,0,0
1,12,Haloti Ngata,BAL,vs CIN,W  44-13,1.5,14.5,2,2,2,0,0
1,12,Charles Woodson,GB,vs SF,L 22-30,1.5,5.5,2,3,2,1,0
1,12,John Abraham,ATL,@ KC,W  40-24,1.0,8.0,1,3,0,1,0
1,12,Tyson Alualu,,@ MIN,L 23-26,1.0,0.0,1,3,1,0,0
1,12,Cliff Avril,DET,vs ,W  27-23,1.0,0.0,3,1,1,0,0
1,12,Jason Babin,PHI,@ CLE,W  17-16,1.0,0.0,4,4,0,1,0
1,12,Jonathan Babineaux,ATL,@ KC,W  40-24,1.0,1.0,1,1,0,0,0
1,12,Ronde Barber,TB,vs CAR,W  16-10,1.0,2.0,0,3,2,0,0
1,12,Michael Bennett,TB,vs CAR,W  16-10,1.0,2.0,2,2,0,1,0
1,12,Rocky Bernard,NYG,vs DAL,L 17-24,1.0,8.0,1,2,1,0,0
1,12,Ahmad Brooks,SF,@ GB,W  30-22,1.0,7.0,3,2,0,0,0
1,12,Chris Clemons,SEA,@ ARI,L 16-20,1.0,5.0,2,2,0,1,0
1,12,Chris Cook,MIN,vs ,W  26-23,1.0,11.0,1,4,1,0,0
1,12,Fletcher Cox,PHI,@ CLE,W  17-16,1.0,7.0,1,2,0,0,0
1,12,Jermaine Cunningham,NE,@ TEN,W  34-13,1.0,7.0,1,2,1,0,0
1,12,Nick Fairley,DET,vs ,W  27-23,1.0,5.0,2,1,1,0,0
1,12,Larry Foote,PIT,@ DEN,L 19-31,1.0,5.0,2,8,1,1,0
1,12,L.J. Fort,CLE,vs PHI,L 16-17,1.0,1.0,1,2,0,0,0
1,12,DeAngelo Hall,WAS,@ NO,W  40-32,1.0,7.0,1,2,1,0,0
1,12,Jason Hatcher,DAL,@ NYG,W  24-17,1.0,5.0,2,4,1,0,0
1,12,Erin Henderson,MIN,vs ,W  26-23,1.0,7.0,1,6,4,0,0
1,12,Justin Houston,KC,vs ATL,L 24-40,1.0,7.0,2,1,1,0,0
1,12,Thomas Howard,CIN,@ BAL,L 13-44,1.0,6.0,1,3,0,0,0
1,12,Tim Jamison,HOU,vs MIA,W  30-10,1.0,12.0,1,1,0,0,0
1,12,Chandler Jones,NE,@ TEN,W  34-13,1.0,1.0,0,3,2,1,0
1,12,Linval Joseph,NYG,vs DAL,L 17-24,1.0,9.0,1,2,0,0,0
1,12,Ryan Kerrigan,WAS,@ NO,W  40-32,1.0,6.0,2,2,0,0,0
1,12,Terrance Knighton,,@ MIN,L 23-26,1.0,4.0,0,3,0,1,0
1,12,Ray Lewis,BAL,vs CIN,W  44-13,1.0,0.0,0,11,3,1,0
1,12,Gerald McCoy,TB,vs CAR,W  16-10,1.0,8.0,2,2,0,0,0
1,12,Robert Quinn,,@ DET,L 23-27,1.0,9.0,2,3,0,0,0
1,12,Patrick Robinson,NO,vs WAS,L 32-40,1.0,9.0,1,3,0,0,0
1,12,Carlos Rogers,SF,@ GB,W  30-22,1.0,7.0,1,4,0,0,0
1,12,Aldon Smith,SF,@ GB,W  30-22,1.0,10.0,1,3,1,0,0
1,12,Ndamukong Suh,DET,vs ,W  27-23,1.0,12.0,1,2,0,0,0
1,12,T.J. Ward,CLE,vs PHI,L 16-17,1.0,10.0,2,7,1,1,0
1,12,Daryl Washington,ARI,vs SEA,W  20-16,1.0,1.0,1,10,0,0,0
1,12,Sean Weatherspoon,ATL,@ KC,W  40-24,1.0,8.0,2,7,0,0,0
1,12,Corey Williams,DET,vs ,W  27-23,1.0,8.0,2,2,3,1,0
1,12,Kamerion Wimbley,TEN,vs NE,L 13-34,1.0,8.0,2,2,2,0,0
1,12,Derek Wolfe,DEN,vs PIT,W  31-19,1.0,9.0,1,3,0,0,0
1,12,Wesley Woodyard,DEN,vs PIT,W  31-19,1.0,5.0,1,12,0,0,0
1,12,Corey Wootton,CHI,vs IND,W  41-21,1.0,0.0,1,1,0,1,0
1,12,Jason Worilds,PIT,@ DEN,L 19-31,1.0,8.0,1,2,0,0,0
1,12,Brodrick Bunkley,NO,vs WAS,L 32-40,0.5,2.5,1,2,3,0,0
1,12,Donald Butler,SD,@ OAK,W  22-14,0.5,3.5,1,6,2,0,0
1,12,Chris Harris,DEN,vs PIT,W  31-19,0.5,3.5,1,3,1,0,0
1,12,Paul Kruger,BAL,vs CIN,W  44-13,0.5,1.5,1,0,2,0,0
1,12,Joe Mays,DEN,vs PIT,W  31-19,0.5,3.5,1,1,1,0,0
1,12,Pernell McPhee,BAL,vs CIN,W  44-13,0.5,6.0,1,0,1,0,0
1,12,Scott Shanle,NO,vs WAS,L 32-40,0.5,2.5,1,1,2,0,0
1,12,Matt Shaughnessy,OAK,vs SD,L 14-22,0.5,2.5,1,3,1,0,0
1,12,Antonio Smith,HOU,vs MIA,W  30-10,0.5,4.0,1,0,1,0,0
1,12,Dave Tollefson,OAK,vs SD,L 14-22,0.5,2.5,1,1,2,0,0
1,12,Courtney Upshaw,BAL,vs CIN,W  44-13,0.5,6.0,1,1,3,0,0
1,12,J.J. Watt,HOU,vs MIA,W  30-10,0.5,4.0,1,2,1,0,0
1,12,Isa Abdul-Quddus,NO,vs WAS,L 32-40,0.0,0.0,0,0,0,0,0
1,12,Sam Acho,ARI,vs SEA,W  20-16,0.0,0.0,0,1,0,0,0
1,12,Mike Adams,DEN,vs PIT,W  31-19,0.0,0.0,1,4,0,0,0
1,12,Phillip Adams,OAK,vs SD,L 14-22,0.0,0.0,0,0,0,0,0
1,12,Kris Adams,IND,@ CHI,L 21-41,0.0,0.0,0,0,0,0,0
1,12,Joe Adams,CAR,@ TB,L 10-16,0.0,0.0,0,0,0,0,0
1,12,Michael Adams,ARI,vs SEA,W  20-16,0.0,0.0,0,2,1,0,0
1,12,Alex Albright,DAL,@ NYG,W  24-17,0.0,0.0,0,0,0,0,0
1,12,Frank Alexander,CAR,@ TB,L 10-16,0.0,0.0,0,1,0,0,0
1,12,Mister Alexander,HOU,vs MIA,W  30-10,0.0,0.0,0,0,0,0,0
1,12,Nate Allen,PHI,@ CLE,W  17-16,0.0,0.0,0,4,1,0,0
1,12,Anthony Allen,BAL,vs CIN,W  44-13,0.0,0.0,0,0,0,0,0
1,12,Cortez Allen,PIT,@ DEN,L 19-31,0.0,0.0,0,2,0,0,0
1,12,Russell Allen,,@ MIN,L 23-26,0.0,0.0,0,1,6,0,0
1,12,James Anderson,CAR,@ TB,L 10-16,0.0,0.0,0,5,0,0,0
1,12,Antwan Applewhite,CAR,@ TB,L 10-16,0.0,0.0,0,0,1,0,0
1,12,Javier Arenas,KC,vs ATL,L 24-40,0.0,0.0,0,0,0,0,0
1,12,Kyle Arrington,NE,@ TEN,W  34-13,0.0,0.0,0,2,0,0,0
1,12,Matt Asiata,MIN,vs ,W  26-23,0.0,0.0,0,0,0,0,0
1,12,Nnamdi Asomugha,PHI,@ CLE,W  17-16,0.0,0.0,0,1,0,0,0
1,12,David Ausberry,OAK,vs SD,L 14-22,0.0,0.0,0,0,0,0,0
1,12,Jason Avant,PHI,@ CLE,W  17-16,0.0,0.0,0,0,0,0,0
1,12,Robert Ayers,DEN,vs PIT,W  31-19,0.0,0.0,0,1,1,0,0
1,12,Akeem Ayers,TEN,vs NE,L 13-34,0.0,0.0,0,6,5,0,0
1,12,Jordan Babineaux,TEN,vs NE,L 13-34,0.0,0.0,0,2,0,0,0
1,12,Johnson Bademosi,CLE,vs PHI,L 16-17,0.0,0.0,0,0,0,0,0
1,12,Champ Bailey,DEN,vs PIT,W  31-19,0.0,0.0,0,1,0,0,0
1,12,Patrick Bailey,TEN,vs NE,L 13-34,0.0,0.0,0,0,0,0,0
1,12,Alan Ball,HOU,vs MIA,W  30-10,0.0,0.0,0,0,0,0,0
1,12,Christian Ballard,MIN,vs ,W  26-23,0.0,0.0,0,1,0,0,0
1,12,Brandon Banks,WAS,@ NO,W  40-32,0.0,0.0,0,0,0,0,0
1,12,Justin Bannan,DEN,vs PIT,W  31-19,0.0,0.0,0,1,1,0,0
1,12,Antwan Barnes,SD,@ OAK,W  22-14,0.0,0.0,0,0,0,0,1
1,12,Nick Barnett,BUF,@ NYJ,L 28-48,0.0,0.0,0,5,4,0,0
2,12,Clay Matthews,GB,vs CHI,W  23-10,3.5,29.0,4,4,3,0,0
2,12,D'Qwell Jackson,CLE,@ CIN,L 27-34,3.0,4.0,3,3,2,0,0
2,12,Calais Campbell,ARI,@ NE,W  20-18,2.0,2.0,3,7,3,0,0
2,12,Garrett McIntyre,NYJ,@ PIT,L 10-27,2.0,8.0,2,5,1,0,0
2,12,Julius Peppers,CHI,@ GB,L 10-23,2.0,11.0,2,2,0,0,0
2,12,Anthony Spencer,DAL,@ SEA,L 7-27,2.0,18.0,2,4,3,0,0
2,12,Kyle Williams,BUF,vs KC,W  35-17,2.0,11.0,2,2,1,0,0
2,12,Shea McClellin,CHI,@ GB,L 10-23,1.5,6.0,2,1,3,0,0
2,12,Aldon Smith,SF,vs DET,W  27-19,1.5,11.5,2,4,2,0,0
2,12,J.J. Watt,HOU,@ ,W  27-7,1.5,11.0,3,4,1,0,1
2,12,Sam Acho,ARI,@ NE,W  20-18,1.0,10.0,2,2,1,0,0
2,12,Jonathan Babineaux,ATL,vs DEN,W  27-21,1.0,2.0,1,1,0,0,0
2,12,Chase Blackburn,NYG,vs TB,W  41-34,1.0,7.0,1,3,2,0,0
2,12,Zach Brown,TEN,@ SD,L 10-38,1.0,5.0,1,6,4,1,0
2,12,Alex Carrington,BUF,vs KC,W  35-17,1.0,0.0,1,1,0,1,0
2,12,Trent Cole,PHI,vs BAL,W  24-23,1.0,5.0,0,1,0,1,0
2,12,Kavell Conner,IND,vs MIN,W  23-20,1.0,0.0,1,4,1,0,0
2,12,Mike Daniels,GB,vs CHI,W  23-10,1.0,1.0,1,1,0,0,0
2,12,Marcell Dareus,BUF,vs KC,W  35-17,1.0,8.0,1,2,0,0,0
2,12,Dannell Ellerbe,BAL,@ PHI,L 23-24,1.0,7.0,1,4,0,0,0
2,12,Jerrell Freeman,IND,vs MIN,W  23-20,1.0,10.0,1,6,7,1,0
2,12,Everson Griffen,MIN,@ IND,L 20-23,1.0,22.0,1,1,0,0,0
2,12,Quentin Groves,ARI,@ NE,W  20-18,1.0,7.0,1,1,0,0,0
2,12,Erin Henderson,MIN,@ IND,L 20-23,1.0,8.0,1,7,5,0,0
2,12,Cameron Heyward,PIT,vs NYJ,W  27-10,1.0,3.0,1,1,0,0,0
2,12,John Hughes,CLE,@ CIN,L 27-34,1.0,3.0,1,3,3,0,0
2,12,Jerry Hughes,IND,vs MIN,W  23-20,1.0,2.0,1,2,0,0,0
2,12,Michael Johnson,CIN,vs CLE,W  34-27,1.0,5.0,1,1,2,0,1
2,12,Chandler Jones,NE,vs ARI,L 18-20,1.0,0.0,2,3,2,1,0
2,12,Cameron Jordan,NO,@ CAR,L 27-35,1.0,9.0,1,3,1,0,0
2,12,Ryan Kerrigan,WAS,@ ,L 28-31,1.0,7.0,2,3,0,0,0
2,12,Mike Martin,TEN,@ SD,L 10-38,1.0,4.0,1,2,2,0,0
2,12,Robert Mathis,IND,vs MIN,W  23-20,1.0,1.0,2,3,4,0,0
2,12,Henry Melton,CHI,@ GB,L 10-23,1.0,9.0,1,3,2,0,0
2,12,Von Miller,DEN,@ ATL,L 21-27,1.0,11.0,2,3,0,0,0
2,12,William Moore,ATL,vs DEN,W  27-21,1.0,13.0,1,5,3,0,0
2,12,Derrick Morgan,TEN,@ SD,L 10-38,1.0,5.0,1,4,3,0,0
2,12,Brian Orakpo,WAS,@ ,L 28-31,1.0,2.0,1,3,0,1,0
2,12,Juqua Parker,CLE,@ CIN,L 27-34,1.0,6.0,1,2,0,0,0
2,12,Jason Pierre-Paul,NYG,vs TB,W  41-34,1.0,8.0,1,4,4,0,0
2,12,Bernard Pollard,BAL,@ PHI,L 23-24,1.0,7.0,1,4,0,0,0
2,12,Sione Pouha,NYJ,@ PIT,L 10-27,1.0,2.0,1,1,1,0,0
2,12,Robert Quinn,,vs WAS,W  31-28,1.0,9.0,1,3,0,0,0
2,12,Brooks Reed,HOU,@ ,W  27-7,1.0,9.0,2,1,0,0,0
2,12,Vincent Rey,CIN,vs CLE,W  34-27,1.0,8.0,1,2,4,0,0
2,12,Frostee Rucker,CLE,@ CIN,L 27-34,1.0,10.0,1,2,2,0,0
2,12,DeMeco Ryans,PHI,vs BAL,W  24-23,1.0,13.0,1,6,1,0,0
2,12,Matt Shaughnessy,OAK,@ MIA,L 13-35,1.0,11.0,1,4,0,0,0
2,12,Kelvin Sheppard,BUF,vs KC,W  35-17,1.0,10.0,1,4,0,0,0
2,12,D.J. Smith,GB,vs CHI,W  23-10,1.0,13.0,1,3,4,0,0
2,12,Ndamukong Suh,DET,@ SF,L 19-27,1.0,12.0,2,1,0,0,0
2,12,Kyle Vanden Bosch,DET,@ SF,L 19-27,1.0,3.0,1,1,0,0,0
2,12,Vance Walker,ATL,vs DEN,W  27-21,1.0,8.0,1,2,0,0,0
2,12,Corey Williams,DET,@ SF,L 19-27,1.0,10.0,1,1,0,0,0
2,12,Will Witherspoon,TEN,@ SD,L 10-38,1.0,2.0,0,6,5,1,0
2,12,LaMarr Woodley,PIT,vs NYJ,W  27-10,1.0,6.0,2,2,0,0,0
2,12,Jerel Worthy,GB,vs CHI,W  23-10,1.0,4.0,1,3,0,0,0
2,12,Dwan Edwards,CAR,vs NO,W  35-27,0.5,1.0,1,1,2,0,0
2,12,Bruce Irvin,SEA,vs DAL,W  27-7,0.5,2.0,1,0,1,0,0
2,12,Jason Jones,SEA,vs DAL,W  27-7,0.5,2.0,1,0,1,0,0
2,12,Thomas Keiser,CAR,vs NO,W  35-27,0.5,1.0,2,2,1,0,0
2,12,Kyle Love,NE,vs ARI,L 18-20,0.5,0.0,1,3,1,0,0
2,12,Ray McDonald,SF,vs DET,W  27-19,0.5,4.5,1,1,1,0,0
2,12,Rob Ninkovich,NE,vs ARI,L 18-20,0.5,0.0,1,2,2,0,0
2,12,Antonio Smith,HOU,@ ,W  27-7,0.5,4.0,1,1,0,0,0
2,12,Erik Walden,GB,vs CHI,W  23-10,0.5,5.0,2,2,1,0,0
2,12,Corey Wootton,CHI,@ GB,L 10-23,0.5,5.0,1,2,1,0,0
2,12,John Abraham,ATL,vs DEN,W  27-21,0.0,0.0,1,0,0,0,0
2,12,Mike Adams,DEN,@ ATL,L 21-27,0.0,0.0,1,4,4,0,0
2,12,Mario Addison,IND,vs MIN,W  23-20,0.0,0.0,0,0,0,0,0
2,12,Lorenzo Alexander,WAS,@ ,L 28-31,0.0,0.0,0,0,0,0,0
2,12,Frank Alexander,CAR,vs NO,W  35-27,0.0,0.0,0,0,1,0,0
2,12,Jared Allen,MIN,@ IND,L 20-23,0.0,0.0,0,2,0,0,0
2,12,Anthony Allen,BAL,@ PHI,L 23-24,0.0,0.0,0,0,0,0,0
2,12,Cortez Allen,PIT,vs NYJ,W  27-10,0.0,0.0,0,1,0,0,0
2,12,Russell Allen,,vs HOU,L 7-27,0.0,0.0,1,12,1,0,0
2,12,Nate Allen,PHI,vs BAL,W  24-23,0.0,0.0,0,9,1,0,0
2,12,Tyson Alualu,,vs HOU,L 7-27,0.0,0.0,0,6,0,0,0
2,12,Jamaal Anderson,CIN,vs CLE,W  34-27,0.0,0.0,1,1,2,0,0
2,12,James Anderson,CAR,vs NO,W  35-27,0.0,0.0,0,2,7,0,0
2,12,Mark Anderson,BUF,vs KC,W  35-17,0.0,0.0,1,3,0,0,0
2,12,Bryan Anger,,vs HOU,L 7-27,0.0,0.0,0,0,0,0,0
2,12,Antwan Applewhite,CAR,vs NO,W  35-27,0.0,0.0,0,0,1,0,0
2,12,Javier Arenas,KC,@ BUF,L 17-35,0.0,0.0,0,2,1,0,0
2,12,Kyle Arrington,NE,vs ARI,L 18-20,0.0,0.0,0,2,2,0,0
2,12,Nnamdi Asomugha,PHI,vs BAL,W  24-23,0.0,0.0,0,1,0,0,0
2,12,Geno Atkins,CIN,vs CLE,W  34-27,0.0,0.0,0,1,1,0,0
2,12,Brendon Ayanbadejo,BAL,@ PHI,L 23-24,0.0,0.0,0,0,0,0,0
2,12,Akeem Ayers,TEN,@ SD,L 10-38,0.0,0.0,0,8,1,0,0
2,12,Jason Babin,PHI,vs BAL,W  24-23,0.0,0.0,0,1,0,0,0
2,12,Jordan Babineaux,TEN,@ SD,L 10-38,0.0,0.0,0,1,1,0,0
2,12,Jeff Backus,DET,@ SF,L 19-27,0.0,0.0,0,0,0,0,0
2,12,Johnson Bademosi,CLE,@ CIN,L 27-34,0.0,0.0,0,0,0,0,0
2,12,Champ Bailey,DEN,@ ATL,L 21-27,0.0,0.0,0,3,1,0,0
2,12,Christian Ballard,MIN,@ IND,L 20-23,0.0,0.0,0,1,1,0,0
2,12,Justin Bannan,DEN,@ ATL,L 21-27,0.0,0.0,0,2,0,0,0
2,12,Ronde Barber,TB,@ NYG,L 34-41,0.0,0.0,0,3,1,0,0
2,12,Antwan Barnes,SD,vs TEN,W  38-10,0.0,0.0,0,0,1,0,0
2,12,Nick Barnett,BUF,vs KC,W  35-17,0.0,0.0,0,3,3,1,0
2,12,Mark Barron,TB,@ NYG,L 34-41,0.0,0.0,0,6,4,0,0
3,12,Chris Clemons,SEA,vs GB,W  14-12,4.0,20.0,4,4,0,0,0
3,12,Justin Houston,KC,@ NO,W  27-24,3.0,25.0,4,3,1,0,0
3,12,Michael Johnson,CIN,@ WAS,W  38-31,3.0,17.0,7,5,1,0,0
3,12,Israel Idonije,CHI,vs ,W  23-6,2.5,15.5,4,4,1,0,0
3,12,J.J. Watt,HOU,@ DEN,W  31-25,2.5,11.5,3,6,1,0,0
3,12,Michael Bennett,TB,@ DAL,L 10-16,2.0,15.0,2,3,1,1,0
3,12,Junior Galette,NO,vs KC,L 24-27,2.0,7.0,1,2,0,1,0
3,12,Chad Greenway,MIN,vs SF,W  24-13,2.0,6.0,2,10,3,0,0
3,12,Bruce Irvin,SEA,vs GB,W  14-12,2.0,9.0,3,2,0,0,0
3,12,Chris Long,,@ CHI,L 6-23,2.0,12.0,3,2,0,0,0
3,12,Gerald McCoy,TB,@ DAL,L 10-16,2.0,9.0,3,3,1,1,0
3,12,Brandon Mebane,SEA,vs GB,W  14-12,2.0,10.0,3,3,1,0,0
3,12,DeMarcus Ware,DAL,vs TB,W  16-10,2.0,19.0,2,2,3,2,0
3,12,Jason Babin,PHI,@ ARI,L 6-27,1.5,18.0,3,4,1,0,0
3,12,Dannell Ellerbe,BAL,vs NE,W  31-30,1.5,12.5,2,7,1,0,0
3,12,Mario Williams,BUF,@ CLE,W  24-14,1.5,11.0,2,2,2,0,0
3,12,John Abraham,ATL,@ SD,W  27-3,1.0,9.0,2,2,0,0,0
3,12,Sam Acho,ARI,vs PHI,W  27-6,1.0,0.0,3,2,1,1,0
3,12,Frank Alexander,CAR,vs NYG,L 7-36,1.0,6.0,1,3,0,0,0
3,12,Jared Allen,MIN,vs SF,W  24-13,1.0,7.0,1,1,0,1,0
3,12,Mark Anderson,BUF,@ CLE,W  24-14,1.0,11.0,1,3,1,0,0
3,12,Geno Atkins,CIN,@ WAS,W  38-31,1.0,15.0,2,3,1,0,0
3,12,Akeem Ayers,TEN,vs DET,W  44-41,1.0,8.0,1,11,6,0,0
3,12,Antwan Barnes,SD,vs ATL,L 3-27,1.0,9.0,1,1,1,0,0
3,12,Elvis Dumervil,DEN,vs HOU,L 25-31,1.0,6.0,3,4,1,0,0
3,12,Dwan Edwards,CAR,vs NYG,L 7-36,1.0,6.0,2,2,1,1,0
3,12,Quentin Groves,ARI,vs PHI,W  27-6,1.0,3.0,2,2,0,0,0
3,12,Derrick Johnson,KC,@ NO,W  27-24,1.0,10.0,2,5,4,0,0
3,12,Vaughn Martin,SD,vs ATL,L 3-27,1.0,1.0,1,5,1,0,0
3,12,Robert Mathis,IND,vs ,L 17-22,1.0,7.0,0,2,1,1,0
3,12,Amobi Okoye,CHI,vs ,W  23-6,1.0,13.0,2,3,0,0,0
3,12,Nick Perry,GB,@ SEA,L 12-14,1.0,19.0,1,3,1,0,0
3,12,Kerry Rhodes,ARI,vs PHI,W  27-6,1.0,6.0,1,4,0,1,0
3,12,Perry Riley,WAS,vs CIN,L 31-38,1.0,9.0,1,3,8,0,0
3,12,Nick Roach,CHI,vs ,W  23-6,1.0,9.0,1,2,0,0,0
3,12,O'Brien Schofield,ARI,vs PHI,W  27-6,1.0,11.0,2,4,2,0,0
3,12,Richard Seymour,OAK,vs PIT,W  34-31,1.0,5.0,1,2,0,0,0
3,12,Will Smith,NO,vs KC,L 24-27,1.0,4.0,3,3,3,0,0
3,12,Randy Starks,MIA,vs NYJ,L 20-23,1.0,5.0,1,1,2,0,0
3,12,Osi Umenyiora,NYG,@ CAR,W  36-7,1.0,9.0,1,1,0,0,0
3,12,Daryl Washington,ARI,vs PHI,W  27-6,1.0,3.0,2,5,1,0,0
3,12,Kyle Williams,BUF,@ CLE,W  24-14,1.0,3.0,1,2,1,0,0
3,12,LaMarr Woodley,PIT,@ OAK,L 31-34,1.0,7.0,1,4,0,0,0
3,12,Michael Boley,NYG,@ CAR,W  36-7,0.5,6.0,1,5,1,0,0
3,12,Trent Cole,PHI,@ ARI,L 6-27,0.5,4.0,2,2,1,0,0
3,12,Marcell Dareus,BUF,@ CLE,W  24-14,0.5,5.0,1,0,1,0,0
3,12,Brandon Graham,PHI,@ ARI,L 6-27,0.5,3.5,1,3,1,0,0
3,12,Ryan Kerrigan,WAS,vs CIN,L 31-38,0.5,3.5,3,1,3,0,0
3,12,Shea McClellin,CHI,vs ,W  23-6,0.5,5.0,1,0,1,0,0
3,12,Haloti Ngata,BAL,vs NE,W  31-30,0.5,3.5,2,7,2,0,0
3,12,Jared Odrick,MIA,vs NYJ,L 20-23,0.5,3.0,3,1,1,0,0
3,12,Stephen Paea,CHI,vs ,W  23-6,0.5,5.0,1,0,2,0,0
3,12,Julius Peppers,CHI,vs ,W  23-6,0.5,3.5,1,2,1,0,0
3,12,Jason Pierre-Paul,NYG,@ CAR,W  36-7,0.5,6.0,2,1,2,0,0
3,12,Brooks Reed,HOU,@ DEN,W  31-25,0.5,2.5,1,0,2,0,0
3,12,Darryl Tapp,PHI,@ ARI,L 6-27,0.5,3.5,1,3,2,0,0
3,12,Olivier Vernon,MIA,vs NYJ,L 20-23,0.5,3.0,1,2,1,0,0
3,12,Chris Wilson,WAS,vs CIN,L 31-38,0.5,3.5,1,1,2,0,0
3,12,Isa Abdul-Quddus,NO,vs KC,L 24-27,0.0,0.0,0,0,0,0,0
3,12,Mike Adams,DEN,vs HOU,L 25-31,0.0,0.0,1,4,2,0,0
3,12,Phillip Adams,OAK,vs PIT,W  34-31,0.0,0.0,0,0,0,0,0
3,12,Michael Adams,ARI,vs PHI,W  27-6,0.0,0.0,0,0,0,0,0
3,12,Branden Albert,KC,@ NO,W  27-24,0.0,0.0,0,0,0,0,0
3,12,Lorenzo Alexander,WAS,vs CIN,L 31-38,0.0,0.0,0,0,0,0,0
3,12,Mister Alexander,HOU,@ DEN,W  31-25,0.0,0.0,0,0,0,0,0
3,12,Will Allen,PIT,@ OAK,L 31-34,0.0,0.0,0,0,1,0,0
3,12,Cortez Allen,PIT,@ OAK,L 31-34,0.0,0.0,0,4,1,0,0
3,12,Russell Allen,,@ IND,W  22-17,0.0,0.0,0,9,2,0,0
3,12,Nate Allen,PHI,@ ARI,L 6-27,0.0,0.0,0,2,1,0,0
3,12,Jason Allen,CIN,@ WAS,W  38-31,0.0,0.0,0,2,0,0,0
3,12,Tyson Alualu,,@ IND,W  22-17,0.0,0.0,0,1,1,0,0
3,12,Danny Amendola,,@ CHI,L 6-23,0.0,0.0,0,0,0,0,0
3,12,Prince Amukamara,NYG,@ CAR,W  36-7,0.0,0.0,0,1,0,0,0
3,12,James Anderson,CAR,vs NYG,L 7-36,0.0,0.0,0,7,7,0,0
3,12,Colt Anderson,PHI,@ ARI,L 6-27,0.0,0.0,0,0,0,0,0
3,12,Bryan Anger,,@ IND,W  22-17,0.0,0.0,0,0,0,0,0
3,12,Javier Arenas,KC,@ NO,W  27-24,0.0,0.0,0,2,0,0,0
3,12,Kyle Arrington,NE,@ BAL,L 30-31,0.0,0.0,0,7,0,0,0
3,12,Nnamdi Asomugha,PHI,@ ARI,L 6-27,0.0,0.0,0,3,0,0,0
3,12,Miles Austin,DAL,vs TB,W  16-10,0.0,0.0,0,0,0,0,0
3,12,Cliff Avril,DET,@ TEN,L 41-44,0.0,0.0,0,3,2,0,0
3,12,Jordan Babineaux,TEN,vs DET,W  44-41,0.0,0.0,0,3,2,0,0
3,12,Jonathan Babineaux,ATL,@ SD,W  27-3,0.0,0.0,0,1,0,0,0
3,12,Johnson Bademosi,CLE,vs BUF,L 14-24,0.0,0.0,0,0,0,0,0
3,12,Champ Bailey,DEN,vs HOU,L 25-31,0.0,0.0,0,1,0,0,0
3,12,Patrick Bailey,TEN,vs DET,W  44-41,0.0,0.0,0,0,0,0,0
3,12,Chris Baker,WAS,vs CIN,L 31-38,0.0,0.0,0,1,1,0,0
3,12,Brandon Banks,WAS,vs CIN,L 31-38,0.0,0.0,0,0,0,0,0
